Ch03-08,I put my social studies book in my locker.,我把社会课本放在我的置物柜内了。,14
Ch03-08,Take everything out that you don't need.,把你不需要的东西都拿出来。,15
Ch03-08,Don't take any toys to school.,不要带任何玩具去学校。,16
Ch03-08,Let me check if everything's okay.,让我检查是不是都带齐了。,17
Ch03-08,Do you have all of your homework?,你把作业都放进去了吗？,18
Ch03-08,Why is your homework out in the living room?,为什么你的作业出现在客厅。,19
Ch03-08,Your bag's too heavy.,你的书包太重了。,20
Ch03-08,Put the color pencils in your locker.,把彩色铅笔放在置物柜。,21
Ch03-08,"Can you check if everything's ready, Mom?",妈妈，你能帮我看一下都带齐了吗？,22
Ch03-09,Can you do me a favor?,你能帮我一下忙吗？,1
Ch03-09,I'm sorry. I have something to do.,抱歉，我现在有事。,2
Ch03-09,I'll do it after I'm done with this.,我做完这个再去。,3
Ch03-09,Why do I always have to do it?,为什么老是我去做？,4
Ch03-09,Ask Enji to do it.,请恩寄去做。,5
Ch03-09,Who wants to do an errand for me?,谁要帮我跑腿？,6
Ch03-09,Mom's busy. Please do me a favor.,妈妈很忙，请帮我跑腿一下。,7
Ch03-09,Whoever does it for me will get 5 dollars.,我会给帮我做的人5元。,8
Ch03-09,Will you give me a reward for this?,做的话，你会给我奖赏吗？,9
Ch03-09,Then give me some money for a reward.,那么，给我一些钱作为奖赏吧。,10
Ch03-09,"Yes, I will.",好吧。,11
Ch03-09,"Okay, what errand?",好，什么差事？,12
Ch03-09,Go buy some milk at the supermarket.,去超市买些牛奶回来。,13
Ch03-09,Here's 100 dollars.,这里有100元。,14
Ch03-09,Don't forget to get the change.,不要忘记找钱。,15
Ch03-09,Always be careful outside.,出门要小心。,16
Ch03-09,Don't worry.,不用担心。,17
Ch03-09,Mom! I'm back. Here is the milk.,妈妈！我回来了。牛奶在这里。,18
Ch03-09,"Running an errand, you're all grown up now.",可以帮忙跑腿，现在你完全长大了。,19
Ch03-09,Good job.,做得好！,20
Ch03-09,Thank you. Did you get the change?,谢谢，你有拿回零钱吗？,21
Ch03-09,"Yeah, here's the money.",有，这里是找回来的钱。,22
Ch03-09,Keep the change.,零钱就给你了。,23
Ch03-09,Thanks. I'll do it again next time.,谢谢，下次我还要做。,24
Ch03-09,"Mom, I did a good job, didn't I?",妈妈，我做得很好，不是吗？,25
Ch03-10,"Mom, can I go play outside?",妈，我可以去外面玩吗？,1
Ch03-10,I'm going to the playground.,我要去游乐场玩。,2
Ch03-10,"Mom, can I ride my bike?",妈妈，我可以骑脚踏车吗？,3
Ch03-10,Go and play outside.,去外面玩。,4
Ch03-10,Come back in an hour.,一小时后要回来。,5
Ch03-10,Come back before dinner.,晚餐前要回来。,6
Ch03-10,Just stay around the house.,只能在房子附近玩。,7
Ch03-10,Don't go out of the apartment area.,不要走到公寓社区外。,8
Ch03-10,Don't go too far.,不要去太远。,9
Ch03-10,I'll see if you stay in the playground.,我会去看你是否在游乐场。,10
Ch03-10,Take your brother/sister.,带你的弟弟/妹妹去。,11
Ch03-10,Let's go with Mommy.,跟妈妈一起去。,12
Ch03-10,It's going to rain. Don't go out today.,要下雨了。今天不要出去。,13
Ch03-10,It's too hot today. Play inside.,今天太热了。在家里玩。,14
Ch03-10,You've already been outside.,你已经出去玩过了。,15
Ch03-10,Don't go out again.,不要再出去了。,16
Ch03-10,Where are you going to go?,你要去哪里？,17
Ch03-10,How come you always want to go out?,为什么你总是要出去呢？,18
Ch03-11,"It's time for the after-school club, Sweetie.",甜心，该去才艺班了。,1
Ch03-11,Go to the after-school club.,去才艺班。,2
Ch03-11,Don't forget to go to the after-school club.,不要忘记去才艺班。,3
Ch03-11,Get your bag ready.,整理好你的书包。,4
Ch03-11,Hurry up. The bus is leaving.,快点，公车要走了。,5
Ch03-11,"Mom, I don't want to go today.",妈妈，今天我不想去。,6
Ch03-11,"You missed it yesterday, you need to go today.",你昨天没有去，今天你必须去。,7
Ch03-11,Monday is art class.,周一是美术课。,8
Ch03-11,I really don't want to go to art class.,我真很不想去上美术课。,9
Ch03-11,"Can I stop going to art class, please?",我可以停止去上美术课吗？,10
Ch03-11,You asked for it. Let's see for a little longer.,是你说要去的。我们再上一段时间看看。,11
Ch03-11,Is the after-school club not fun?,才艺班的课不有趣吗？,12
Ch03-11,"When the after-school club is over, I'll come pick you up.",才艺班的课结束后，我会去接你。,13
Ch03-11,Arrive at the after-school club 5 minutes early.,要提早五分钟到才艺班。,14
Ch03-11,Come straight home after the after-school club.,才艺班的课结束后，要直接回家。,15
Ch03-11,What did you learn in the club?,你在才艺班学了什么？,16
Ch03-11,Why did the after-school club end so late?,才艺班的课为什么这样晚结束？,17
Ch03-11,You had a long day today.,你今天过得很辛苦。,18
Ch03-11,Friday is my busiest day.,周五是最忙的一天。,19
Ch03-12,The teacher's going to come.,老师要来了。,1
Ch03-12,"Mom, can't you ask the teacher to come a little late?",妈，你可以叫老师晚点来吗？,2
Ch03-12,No. You set up the time with the teacher.,不行.你跟老师约好时间了。,3
Ch03-12,Get your books/desk ready.,整理好你的书/书桌。,4
Ch03-12,Did you finish your homework? Finish practicing?,你的作业都完成了吗？也练习好了吗？,5
Ch03-12,"Wait, Mom! I'll do it after I'm done with this.",等一下，妈！我完成这个后再做。,6
Ch03-12,Don't get distracted. Listen to your teacher.,不要散慢。要好好听老师的话。,7
Ch03-12,Seems like the teacher's going to be late today.,老师今天似乎会比较晚到。,8
Ch03-12,I'll get the snacks ready.,我来准备点心。,9
Ch03-12,Concentrate in class.,上课要专心。,10
Ch03-12,Don't ask weird questions.,不要问奇怪的问题。,11
Ch03-12,The teacher's here.,老师来了。,12
Ch03-12,Hope you have a good time.,希望你上课愉快。,13
Ch03-12,Don't miss the daily work. You'll fall behind.,不要漏掉每天的功课。你会落后的。,14
Ch03-12,Make sure you do your daily work.,你要确实做好每天的功课。,15
Ch03-12,Can't I stop doing the daily worksheet.,每天的功课表我可以不做吗？,16
Ch03-12,"I've collected a lot of stickers, so I got a present from the teacher.",我收集到很多贴纸，所以从老师那里得 到了礼物。,17
Ch03-13,"Mom, I'm tired. I want to rest.",妈，我累了。我要休息。,1
Ch03-13,Okay. Rest for a little.,好，休息一下。,2
Ch03-13,Rest for a long time.,好好休息吧。,3
Ch03-13,"Mom, I need to take a rest.",妈，我需要休息。,4
Ch03-13,What did you do?,你做了什么？,5
Ch03-13,Take a break for an hour.,休息一个小时。,6
Ch03-13,You'll be all right after resting.,休息之后，你会没事的。,7
Ch03-13,"Don't think about anything, juts rest.",不要想什么，好好休息吧。,8
Ch03-13,Rest time is over now.,现在，休息时间结束了。,9
Ch03-13,The test period is beginning next week.,下周开始，是考试时间。,10
Ch03-13,I haven't rested that long.,我没怎么休息到。,11
Ch03-13,Can I read some comic books?,我可以看漫画书吗？,12
Ch03-13,I want to take a nap.,我想小睡一下。,13
Ch03-13,Playing computer games isn't resting.,现电脑游戏并不是休息。,14
Ch03-14,"I'm going out, but I'll be right back.",我要外出一下，不过会马上回来。,1
Ch03-14,Where are you going?,你要去哪里？,2
Ch03-14,I'm going to the grocery store.,我去一下杂货店。,3
Ch03-14,Are you saying I need to be alone?,你是说我必须单独在家吗？,4
Ch03-14,Can't you be by yourself?,你不能自己单独在家吗？,5
Ch03-14,Why are you scared? It's only for a while.,你为什么会害怕呢？只是一会儿而已。,6
Ch03-14,Be back soon.,快点回来。,7
Ch03-14,I might be a little late.,我有可能会有点晚。,8
Ch03-14,Don't open the door for strangers.,不要给陌生人开门。,9
Ch03-14,Don't go outside until Mommy comes back.,妈妈回来之前，都不可以出去。,10
Ch03-14,Watch over your brother/sister.,好好照顾弟弟/妹妹。,11
Ch03-14,Listen to your brother/sister.,要听哥哥/姐姐的话。,12
Ch03-14,Call Mommy if there's anything you need.,如果你有任何需要的话，打电话给妈妈。,13
Ch03-14,"You know Mommy's number, right?",你知道妈妈的电话，对吧？,14
Ch03-14,Don't worry.,不用担心。,15
Ch03-14,Thanks. I'll be back soon.,谢谢。我会很快回来。,16
Ch03-14,Mommy's back.,妈妈回来了。,17
Ch03-14,Why are you so late?,为什么你这么晚回来？,18
Ch03-14,Was everything okay?,一切都还好吧？,19
Ch03-14,"I was scared, but I tried not to be.",我好害怕，但是我有忍住。,20
Ch03-14,Eh? You're back already.,喔？你已经回来了。,21
Ch03-14,"Being home alone, you're a big boy now.",一个人看家，现在你是个大男孩啰。,22
Ch04-01,"When are you coming, Daddy?",爸爸，你什么时候回来？,1
Ch04-01,I'm on my way. Coming right up!,我正在路上，马上就回来！,2
Ch04-01,When is Daddy coming home?,爸爸什么时候回家？,3
Ch04-01,I don't know. Want to call him?,我不知道，你要打给他吗？,4
Ch04-01,Do you remember Daddy's number?,你记得爸爸的电话吗？,5
Ch04-01,"Yes, I'll dial it.",是的，我来打电话。,6
Ch04-01,The line is busy.,现在电话中。,7
Ch04-01,Daddy's not answering.,爸爸没有接。,8
Ch04-01,"Dad, when are you coming?",爸，你什么时候回来？,9
Ch04-01,I'm on my way! I'm coming!,我在回家的路上！,10
Ch04-01,I'll be right there in a minute.,我快到了。,11
Ch04-01,"I miss you, Daddy.",爸爸，我想你。,12
Ch04-01,"Don't drink, Dad.",爸爸，不要喝酒。,13
Ch04-01,"Come home early, Dad.",爸爸，早点回来。,14
Ch04-01,"Come early to play with me, Daddy.",爸爸，早点回来跟我玩。,15
Ch04-01,"Dad, get me some ice cream when you're back.",爸爸，你回来的时候买冰淇淋给我。,16
Ch04-01,He's almost home.,他快到家了。,17
Ch04-01,I wonder if Dad's here.,我想知道是不是爸爸回来了。,18
Ch04-01,It's Daddy.,是爸爸。,19
Ch04-01,"Go greet your daddy, kids.",孩子，快去跟爸爸打招呼。,20
Ch04-01,Did you have a good day?,你今天过得好吗？,21
Ch04-01,"Dad, good to see you again!",爸爸，好高兴再看到你！,22
Ch04-01,"Go wash up, Honey.",亲爱的，去洗一洗吧。,23
Ch04-01,Did you have a long day?,你很累了吧？,24
Ch04-01,"Go change, please.",去换衣服吧。,25
Ch04-01,"Honey, you must be hungry.",亲爱的，你一定很饿了吧。,26
Ch04-01,Why were you late today?,你今天为什么晚了？,27
Ch04-01,Did you get me the ice cream?,你帮我买冰淇淋了吗？,28
Ch04-01,"Can you play with me,Dad?",爸爸，你能跟我玩吗？,29
Ch04-01,Daddy's a little tired.,爸爸有点累。,30
Ch04-01,"Honey,the kids really waited for you.",亲爱的，孩子们等你很久了。,31
Ch04-01,"Are you tired,Dad?",爸爸，你累了妈？,32
Ch04-01,"Sweetie,Daddy missed you a lot.",甜心，爸爸好想你喔。,33
Ch04-02,What do you want for dinner?,晚餐你想吃什么？,1
Ch04-02,I want pasta.,我想吃意大利面。,2
Ch04-02,It's time for dinner.,要吃晚餐了。,3
Ch04-02,Dinner's ready.,晚餐好了。,4
Ch04-02,Come and have dinner.,来吃晚餐吧。,5
Ch04-02,Wash your hands before dinner.,吃晚餐前先要洗手。,6
Ch04-02,"Honey,tell Dad to come and eat.",宝贝，叫爸爸来吃晚餐。,7
Ch04-02,Can you tell Dad that dinner's ready?,你能告诉爸爸晚餐好了吗？,8
Ch04-02,"Mom,I'll help you set the table.",妈，我帮你准备餐桌。,9
Ch04-02,Thank you.Can you set the spoons?,谢谢，你能把汤匙拿来啊？,10
Ch04-02,"Wow, it looks delicious!",哇，看起来好好吃喔！,11
Ch04-02,"Hmm,that smells so good.",嗯，味道很香。,12
Ch04-02,"Mom,thank you for the food.",妈，感谢你准备晚餐。,13
Ch04-02,Okay.Help yourself.,好，多吃一点。,14
Ch04-02,"You're eating well, my baby.",我的宝贝，你很能吃喔。,15
Ch04-02,"Mom,what's for dinner?",妈，今天的晚餐是什么？,16
Ch04-02,I made some bulgogi.,我做了韩式烤肉。,17
Ch04-02,Wow! That's my favorite.,哇！那是我的最爱。,18
Ch04-02,Is it good?,好吃吗？,19
Ch04-02,The bulgogi tastes good.,韩式烤肉好好吃。,20
Ch04-02,Mommy's food is the best.,妈妈做的食物最棒了。,21
Ch04-02,"Don't just eat the meat. Eat some vegetables,too.",不要只吃肉，也要吃点蔬菜。,22
Ch04-02,"Mom,can I eat some more?",妈妈，我可以再多吃一点吗？,23
Ch04-02,Aren't you full already?,你不会太饱吗？,24
Ch04-02,Don't eat too much.,不要吃太多。,25
Ch04-02,You're finished. Good job!,你都吃完了，好棒！,26
Ch04-02,"Mom, I'm done.",妈妈，我都吃完了。,27
Ch04-02,I can't eat anymore because I'm stuffed.,我太饱了，再也吃不下了。,28
Ch04-02,I'll help you do the dishes.,我帮你洗碗。,29
Ch04-02,You eat like a bird.,你吃太少了。,30
Ch04-02,You're eating too fast.,你吃太快了。,31
Ch04-02,You take forever to eat.,你吃太久了。,32
Ch04-03,What program should we watch tonight?,今天晚上我们要看什么节目呢？,1
Ch04-03,I'm going to watch Star King today.,我看要《Star King》。,2
Ch04-03,"Mom wants to watch it,too.",妈妈也想看。,3
Ch04-03,Come here. It's going to start.,快来这里，要开始了。,4
Ch04-03,"Wow,it's really fun!",哇，好好笑喔！,5
Ch04-03,It's my favorite show.,这是我最喜爱的节目。,6
Ch04-03,"Hey,it's your favorite song.",嘿，你喜欢的歌出现了。,7
Ch04-03,Back off a little. Your eyes will get bad.,往后一点。你的眼睛会坏掉的。,8
Ch04-03,Sit straight while watching.,看得时候要坐正。,9
Ch04-03,"Sit properly, Sweetie.",甜心，坐好。,10
Ch04-03,Will you turn down the volume?,你能把音量调低吗？,11
Ch04-03,I'll turn it off after it's finished.,这个结束后，我就会关掉。,12
Ch04-03,It's finished. Turn off the TV now.,结束了。现在把电视关掉。,13
Ch04-03,"Mom,can I watch a lot more TV?",妈，我可以多看一会电视吗？,14
Ch04-03,You've watched TV for an hour. Stop watching.,你已经看了一个小时的电视了。不要再看了。,15
Ch04-03,You've watched TV for over an hour.,你已经看超过一个小时的电视了。,16
Ch04-03,No more TV today.,今天不能再看电视了。,17
Ch04-03,It's not good to watch too much TV.,看太多电视，对眼睛不好。,18
Ch04-03,Stop watching. Go and play.,不要看了，去玩吧。,19
Ch04-03,Turn it off and go to sleep now.,现在关掉电视去睡觉。,20
Ch04-03,That show's not for children.,那不是小孩子看的节目。,21
Ch04-03,It's for adults.,那是给大人看的。,22
Ch04-03,"If you don't keep your promises ,you can't watch TV anymore.",如果你不遵守约定，之后你都不能在看 电视。,23
Ch04-03,"Mom,it's not over yet.",妈妈，还没有结束。,24
Ch04-03,"You always watch dramas,Mom.",妈妈，你一直都在看电视剧。,25
Ch04-03,Soap opera time! The TV's mine now.,是连续剧的时间耶！现在电视是妈妈的了。,26
Ch04-04,"Mom,can you fix me a snack?",妈，你能帮我做宵夜吗？,1
Ch04-04,"Mom,I can't sleep because I'm hungry.",妈，我饿到睡不着。,2
Ch04-04,"Mom,can you give me some fruit?",妈，你能给我些水果吗？,3
Ch04-04,"You ate that much dinner,but you're still hungry?",你晚餐吃那么多，还会饿喔？,4
Ch04-04,You had dinner just a while ago.,你不久前才吃了晚餐。,5
Ch04-04,You're hungry because you ate a little.,因为你只吃了一点点，饿了吧。,6
Ch04-04,Want some sweet potatoes?,你要吃些番薯吗？,7
Ch04-04,Is there anything else besides sweet potatoes?,除了番薯外，还有其他什么吗？,8
Ch04-04,Don't eat too much.,不要吃太多,9
Ch04-04,"You eat like a horse,Honey.",宝贝，你吃太多了。,10
Ch04-04,It's not good to eat at night.,晚上吃东西不太好。,11
Ch04-04,It's not good for your tummy to eat before going to sleep.,睡前吃东西对你的胃不好。,12
Ch04-04,You even eat more than Mommy.,你甚至比妈妈吃得还多。,13
Ch04-04,You're going to get fat if you eat before you go to sleep.,睡前吃东西，你会变胖的。,14
Ch04-04,Slow down.,慢慢吃。,15
Ch04-04,Drink some milk if you can't sleep.,如果你睡不着，就喝点牛奶。,16
Ch04-04,You can't eat ramen.,你不可以吃拉面。,17
Ch04-04,Do you want me to make a sandwich?,我做三明治给你，好吗？,18
Ch04-04,"Let me get you some. Mommy.Say""Ah""",我来喂你，妈咪。说“啊”。,19
Ch04-04,Give Daddy some first.,先给爸比。,20
Ch04-05,"Please play with me,Dad.",爸，跟我玩。,1
Ch04-05,"Get up and play,Dad.",爸，起来跟我玩。,2
Ch04-05,"Dad,let's play soccer at the park.",爸，我们去公园踢足球。,3
Ch04-05,"Dad,stop watching TV.Play with me.",爸，不要看电视了。跟我玩。,4
Ch04-05,"Okay,what should we play?",好，我们要玩什么呢？,5
Ch04-05,I want to play horse.,我要玩骑马。,6
Ch04-05,Let's play hide and seek.,我们来玩捉迷藏。,7
Ch04-05,"You're it,Dad.",爸，你当鬼。,8
Ch04-05,"Dad,you should hide now.",爸，你现在应该躲起来。,9
Ch04-05,"Catch me,Dad!",爸，来捉我。,10
Ch04-05,Daddy will be the horse.,爸比来当马。,11
Ch04-05,Dad's busy.Could you wait?,爸爸很忙，你能等一下吗？,12
Ch04-05,"You say that every day,but you don't ever play with me.",你每天都那样说，但是你重来没跟我玩 过。,13
Ch04-05,"Dad's tired,so play with Mommy.",爸爸累了，跟妈妈玩吧。,14
Ch04-05,No.I want to play with Daddy.,不，我想跟爸爸玩。,15
Ch04-05,Playing with Daddy is the most fun.,跟爸爸玩追有趣了。,16
Ch04-05,"Playing with you is fun for me,too.",跟你玩也是最有趣的。,17
Ch04-05,Want to go to the playground with me?,要跟我去游乐场吗？,18
Ch04-05,Can you teach me how to ride a bike?,你能教我如何骑脚踏车吗？,19
Ch04-05,I'll throw the ball.Try to catch it!,我要丢球了喔。要接住。,20
Ch04-06,"Why are you so good at this,Dad?",爸，你为什么这么厉害？,1
Ch04-06,It's time to take a bath.,该是洗澡的时间了。,2
Ch04-06,Go to sleep after your bath.,洗澡睡觉喔。,3
Ch04-06,Take off your clothes.,脱掉衣服。,4
Ch04-06,Want to wash your hair first?,要先洗头吗？,5
Ch04-06,I don't want to wash my hair.,我讨厌洗头。,6
Ch04-06,I just want to take a shower.,我只想淋浴。,7
Ch04-06,"First,wash your hands with soap.",先用肥皂洗手。,8
Ch04-06,"Mom,I want to take a bath by myself.",妈妈，我想要自己洗澡。,9
Ch04-06,The tub is filled now.,浴缸的水都满了,10
Ch04-06,Want to get into the tub now?,现在要进去浴缸了吗？,11
Ch04-06,Is the water warm?,水是温温的吗？,12
Ch04-06,"Mom,the water's warm/cold.",妈妈，水温温的/很冷。,13
Ch04-06,Let's add some more warm/cold water.,多加一些温/冷水。,14
Ch04-06,Bring my toys to me.,拿玩具给我。,15
Ch04-06,This is floating like a boat.,这个像船一样浮在水上。,16
Ch04-06,Don't fool around.Wash yourself.,不要捣蛋了。洗澡了。,17
Ch04-06,Let's take a quick shower.,我们赶快淋个浴吧。,18
Ch04-06,Rub the soap and make some foam.,搓一下肥皂，会有泡泡喔。,19
Ch04-06,Let me wash you well.,让我好好帮你洗洗。,20
Ch04-06,Wash your body thoroughly.,把你的身体彻底地洗干净。,21
Ch04-06,Get some body cleanser on the sponge.,弄点沐浴乳在海绵上。,22
Ch04-06,Rub the sponge to make some foam.,揉搓海绵，把泡泡弄出来。,23
Ch04-06,Clean yourself well using the soap form.,用这些肥皂泡沫好好洗澡。,24
Ch04-06,The soap got into my eyes.,肥皂跑进我眼睛了。,25
Ch04-06,Let's rub the dirt off your body.,我们把你身上的污垢搓掉吧。,26
Ch04-06,Your neck is so dirty.,你的脖子好脏喔。,27
Ch04-06,Look! I've got soap bubble.,看！我身上的肥皂泡泡。,28
Ch04-06,"Mom,it hurts!",妈，很痛耶！,29
Ch04-06,Ouch! My eyes sting.,哎呦！我的眼睛很刺痛。,30
Ch04-06,Let's wash off the soap now.,我们把肥皂洗掉吧。,31
Ch04-06,Give yourself a final rinse.,最后在冲下水。,32
Ch04-06,It's done.Let's dry you with a towel.,好了，用毛巾擦干。,33
Ch04-06,Don't you feel fresh since you bathed?,洗澡后，有没有觉得很清爽？,34
Ch04-06,"Yes,I feel fresh.",好，我觉得好清爽。,35
Ch04-06,Can I play in the tub a little longer?,我可以在浴缸内多玩一会吗？,36
Ch04-06,Be careful because the floor's slippery.,要小心，因为地板很滑。,37
Ch04-06,Don't splash water on Mom.,不要把水溅到妈妈身上。,38
Ch04-07,My head is itchy.,我头好痒。,1
Ch04-07,Let's wash your hair.,来洗头吧。,2
Ch04-07,My hairband won't come off .Help me.,我拿不下发带，请帮我。,3
Ch04-07,"I washed it yesterday, but I have to do it again?",我昨天也有洗，为什么还要洗？,4
Ch04-07,You need to wash your hair every day.,你必须每天洗头。,5
Ch04-07,Your hair smells. Let's wash it.,你的头臭臭的。来洗头吧。,6
Ch04-07,Let's make some foam with the shampoo.,把洗发精搓出泡泡来。,7
Ch04-07,"The shampoo got in my eye,and it stings.",洗发精跑进我的眼睛了啦，好痛喔。,8
Ch04-07,Mommy will wash you.,妈妈帮你洗。,9
Ch04-07,Close your eyes.,闭上眼睛。,10
Ch04-07,Let's rinse your hair.,把头发冲干净吧。,11
Ch04-07,The hair conditioner will make your hair softer.,润发乳会让你的头发更柔顺喔。,12
Ch04-07,It's hard to wash your hair because it's too long.,你的头发太长，好难洗喔。,13
Ch04-07,Let's dry your hair with a towel.,用毛巾把头发擦干吧。,14
Ch04-07,I'll dry your hair with a blow dryer.,我用吹风机来吹干你的头发。,15
Ch04-07,"If you sleep with your hair wet,it will smell bad.",如果你头发湿湿的就睡觉的话，会臭臭的。,16
Ch04-07,Comb your hair.,梳头发吧。,17
Ch04-07,You look very clean now.,你现在看起来很干净。,18
Ch04-07,Your hair smells so good.,你的头发闻起来很香。,19
Ch04-08,Let's put on some lotion.,我们来擦乳液吧。,1
Ch04-08,Smell the scent.,闻一下气味。,2
Ch04-08,I can put it on by myself.,我可以自己擦。,3
Ch04-08,"Can you put some on my hand,Mom?",妈，你可以挤一点在我手上吗？,4
Ch04-08,Spread it out well and rub it well.,推开它，好好搓一搓。,5
Ch04-08,How does it feel?,感觉如何？,6
Ch04-08,It's slippery and soft.,滑滑软软的。,7
Ch04-08,Put the lotion on your body and face.,把乳液擦在你的身体和脸上。,8
Ch04-08,I don't want to put on any lotion.,我不要擦任何乳液。,9
Ch04-08,It easily gets into my eyes.,乳液很容易跑进眼睛里面。,10
Ch04-08,Try to avoid the area around your eyes.,试着避开眼睛周遭。,11
Ch04-08,Be careful not to get any lotion in your eyes.,小心，不要让乳液跑进眼睛。,12
Ch04-08,Don't squeeze out too much.,不要挤太多。,13
Ch04-08,Make sure you put the cap back on.,一定要确实把盖子盖回去。,14
Ch04-08,You need to put on some lotion so your skin won't get dry.,你需要擦些乳液，这样你的皮肤才不会 干燥。,15
Ch04-08,"The lotion makes your skin moist and soft,Honey.",乳液会让你的皮肤水嫩滑顺，宝贝。,16
Ch04-08,You look pretty now because you put on some lotion.,因为你擦了乳液，现在你看起来很美。,17
Ch04-08,You look fabulous.,你看起来棒极了。,18
Ch04-09,Put on your pajamas.,穿上你的睡衣。,1
Ch04-09,Change into your pajamas.,换上你的睡衣。,2
Ch04-09,Here are your pajamas.Put them on.,这是你的睡衣，穿上吧。,3
Ch04-09,There are the pajamas.,睡衣已经拿出来了。,4
Ch04-09,I'm too tired.I can't change into my pajamas.,我太累了。我没办法换睡衣。,5
Ch04-09,It's comfortable to wear pajamas when sleeping.,穿睡衣睡觉，才会比较舒服。,6
Ch04-09,"Mom,where are my blue pajamas?",妈，我的蓝色睡衣在哪？,7
Ch04-09,They are not dry yet.Wear something else.,那件还没干。穿别件吧。,8
Ch04-09,I'll just go to sleep with this on.,我就穿这样去睡了。,9
Ch04-09,"Mom,help me put on my pajamas.",妈，帮我穿上睡衣。,10
Ch04-09,You look cute in your sleepwear.,你穿上睡衣后，好可爱。,11
Ch04-10,Write in your diary.,写你的日记。,1
Ch04-10,Did you write in your diary?,你写日记了吗？,2
Ch04-10,Where is your diary?,你的日记本在哪？,3
Ch04-10,I'll write in it tomorrow.,我明天会写。,4
Ch04-10,Can I not write today?,我今天可以不写吗？,5
Ch04-10,You should keep a diary every day.,你应该每天写日记。,6
Ch04-10,Make it a rule to write in your diary every day.,要把每天写日记变成一个习惯。,7
Ch04-10,"Mom,there's nothing to write about.",妈妈，没有什么好写的。,8
Ch04-10,Can I write something short?,我可以写很短吗？,9
Ch04-10,Write at least one line.,至少写一行。,10
Ch04-10,What should I write in my diary?,我要在日记上写什么呢？,11
Ch04-10,Think about what happened today.,想想今天发生了些什么。,12
Ch04-10,Think about what you did today.,想想今天做了什么。,13
Ch04-10,What can you remember?,你记得什么？,14
Ch04-10,Write about your seatmate in school.,写写你的同桌同学。,15
Ch04-10,Will you make a title?,你要写标题吗？,16
Ch04-10,Draw if you don't want to write.,讨厌写的话，就画画吧。,17
Ch04-10,You can write about your thoughts and feelings.,你可以写你的想法和感觉。,18
Ch04-10,Let's write in English.,用英文写吧。,19
Ch04-10,What is today's date?,今天的日期是什么？,20
Ch04-10,What was the weather like today?,今天的天气如何？,21
Ch04-10,What day is today?,今天是星期几？,22
Ch04-10,When did I get up today?,我今天几点起床？,23
Ch04-10,I'm done writing in my diary.,我完成我的日记了。,24
Ch04-10,You forgot the date.,你忘记了日期。,25
Ch04-10,Nice job!,很好。,26
Ch04-10,Your handwriting is not that good.,你的笔迹没有很好。,27
Ch04-10,Don't look at my diary.,不要看我的日记。,28
Ch04-11,Do you want me to read a story for you?,你要我讲个故事给你听吗？,1
Ch04-11,Let me read you a story.,我给你讲个故事吧。,2
Ch04-11,Mommy will read to you until you fall asleep,妈咪会一直讲故事，直到你睡着。,3
Ch04-11,What story would be good ?,你喜欢哪种故事？,4
Ch04-11,Choose a book you want to read .,选一本你想听的故事书吧？,5
Ch04-11,I'’ll choose.,我来选。,6
Ch04-11,You picked a good one .,你选了一本很有趣的书。,7
Ch04-11,You choose too many.,你选太多了。,8
Ch04-11,What are you going to read to me today ?,你今天要讲哪个故事呢？,9
Ch04-11,"I'll read Good Night,Moon .",我要讲《月亮，晚安>>.,10
Ch04-11,Listen carefully.,仔细听哦,11
Ch04-11,"I'm sleepy,Mom.","妈妈,我想睡了.",12
Ch04-11,You can sleep if you feel sleepy.,"想睡的话,就睡吧.",13
Ch04-11,Listen with your eyes closed .,闭上眼睛听吧.,14
Ch04-11,"Read me one more,Mom","妈妈,再讲一个.",15
Ch04-11,You're still awake ?I'll read you just one more .,你还没睡吗?我只会再讲一个哦.,16
Ch04-11,"Mom,I'm not sleepy .","妈妈,我睡不着.",17
Ch04-11,Mom's throat hurts too.Let's stop now .,"妈妈的喉咙也痛了,就到此为止吧.",18
Ch04-11,Will you read me the book again tomorrow ?,明天可以再念那本故事书给我听吗?,19
Ch04-11,I really want to know the next story .,我好想知道接下去的故事哦.,20
Ch04-11,Where did we read to yesterday ?,我们昨天读到哪里了呢?,21
Ch04-11,You're not listening .,你根本没在睡.,22
Ch04-11,Stop reading and go to bed now .,"不读了,去睡吧.",23
Ch04-11,How about going to sleep now ?,"现在去睡,怎么样?",24
Ch04-11,I'll read to you tomorrow again ?,我明天会再讲给你听.,25
Ch04-11,Can you read the rest tomorrow ?,明天你可以讲剩下的吗?,26
Ch04-11,Mommy 's too tired today .Let's just stop reading for now .,"妈妈今天太累了,现在不讲了.",27
Ch04-12,Go to sleep in your room.,去你的方间睡吧。,1
Ch04-12,"Now that you're grown up,go to sleep in your room .",既然你长大了，就去自己的房间睡吧。,2
Ch04-12,"Now that you're in elementary school ,go to sleep in your room .",既然你已经读小学了，去自己的房间睡。,3
Ch04-12,"Mom,will you stay with me until I go to sleep?",妈，可以待到我去睡觉吗？,4
Ch04-12,"Mom,I'm scared ,I want to sleep with you",妈，我好害怕哦。我要跟妈妈一起睡。,5
Ch04-12,"Mom,I want to sleep with you for the last time today .",妈，今天是最后一次我想跟你睡。,6
Ch04-12,Want me to sing you to sleep ?,要我唱歌哄你睡吗？,7
Ch04-12,"Mom,don't turn off the light .",妈，不要开灯。,8
